id,abstract
2020060600051944,本书 以 旅游 工艺品 界定 与 特征 为 切入点 分析 旅游 工艺品 设计 的 造型 创意 与 技法 旅游 工艺品 行业 发展 现状 以及 旅游 工艺品 设计 的 团队 构建 重点 探讨 了 旅游 工艺品 产业 与 类别 划分 旅游 工艺品 的 定位 与 开发 旅游 工艺品 的 市场 走向 与 未来 发展 等 方面 本书 不仅 可以 作为 应用型 本专科 院校 设计 专业 必修课 的 教学 用书 也 可 作为 以上 院校 设计 教育 的 指导 用书 还 可以 选用 为 专业 设计师 及 工艺品 设计 培训 的 参考 用书 
2020060600051945,日本 战争 电影 是 日本 电影史 的 重要 组成部分 此类 影片 涉及 日本 电影 的 各个 类型 并且 吸引 了 日本 诸多 著名 导演 涉足 其中 本书 正是 从 史学 视角 出发 将 以 类型 维度 的 横向 研究 与 以 时间 维度 的 纵向 研究 相结合 辅以 导演 和 作品 维度 的 文本 研究 作为 支撑 把 日本 战争 电影 经历 的 初创期 蛰伏 期 苏醒 期 高潮期 和 摇摆 期 五大 阶段 和 十几个 时期 进行 了 详细 的 梳理 在 体例 上 我们 寻得 对应 时期 的 一部 电影 片名 作为 章节 主 标题 将 全书 分为 五章 燃烧 的 天空 电影 国策 下 的 国策 电影 19001945 战争 与 和平 电检 制度 下 的 理念 电影 19451952 做人 的 条件 反战 电影 与 美化 电影 的 交织 19521960 大 日本帝国 反思 
2020060600051946,西北 少数民族 经过 漫长 的 社会 历史 与 实践 创造 了 丰富多彩 的 音乐 文化 它们 的 民族 文化 和 民间 音乐 都 有着 各自 独有 的 风格 和 特色 本书 综合 运用 史学 民俗学 人类学 以及 文献 研究法 比较 研究法 分析 研究法 个案研究 法对 西北地区 少数民族 音乐 文化 从 各 民族 文化 音乐 体系 音乐 类型 艺术 特征 代表性 传统 音乐作品 的 音乐 形态 以及 西北地区 少数民族 的 音乐 发展 传播 教育 等 方面 进行 了 系统 的 阐释 解析 论述 突出 学术性 包容性 与 科学性 意在 促进 西北 少数民族 音乐 文化 普及 与 发展 推动 国内 地域 音乐 文化 与 民族音乐 文化 研究 迈向 纵深 
2020060600051947,该书 以 中国 近现代 有 重要 影响 但 被 学界 关注 不够 的 作曲家 陈培勋 19212007 为 研究 对象 从 生平 历程 与 音乐创作 两个 方面 对 陈培勋 进行 论述 将 陈培勋 的 生活 历程 与 创作 历程 置于 时代 变迁 的 社会 背景 之下 予以 考察 对 其中 诸多 细节 进行 了 详细 的 考证 与 论述 论述 了 陈培勋 音乐创作 的 基本特征 及其 历史 地位 
2020060600051948,本书 在 研究 传统 工笔 人物画 的 基础 上 力图 从 其 技法 语言 题材 和 表现形式 等 各 方面 挖掘 其 意向性 的 表现 流变 形式 及 内在 规律 从而 更加 深入 地 展现出 工笔 人物画 的 发展 脉络 并 对 风格 愈发 多样化 发展 的 现代 工笔 人物画 提供 理论 和 文字 的 考证 和 依据 
2020060600051949,中国 美术 与 现代主义 系 东方 主义 与 现代主义 的 续篇 钱兆明 在 东方 主义 与 现代主义 中 提出 了 东方文化 为 西方 现代主义 构成 元素 之一 的 理论 用 大量 文献资料 论证 了 美国 诗人 埃兹 拉 庞德 和威廉 卡洛斯 威廉斯 如何 从 英译汉 诗中 汲取 营养 实现 现代派 诗歌 的 新 突破 中国 美术 与 现代主义 则 以 庞德 玛丽安 摩尔 和 华莱士 史蒂文斯 等 美国 诗人 对 商周 青铜器 唐宋 水墨画 明清 瓷器 书法 的 青睐 为 突破口 进而 考察 了 中国 美术 与 西方 现代派 诗歌 的 渊源 关系 
2020060600051950,本书 从 文化 政策 研究 的 跨学科 视角 对 当代 文化 艺术 资助 的 基本 理论 资助 制度 的 现代 转型 及 发展趋势 中国 文化 艺术 资助 体制 及 分类 资助 模式 深圳 文化 实践 等 方面 进行 了 研究 现代 国家 政府 不仅 要 为 保障 公民 文化 权益 促进 艺术 民主 及 培育 民族 创造力 提供 公共 资金 而且 亟须 建构 一个 社会各界 支持 文化 艺术 发展 的 制度 体系 当前 健全 适应 市场竞争 和 全球 环境 变化 的 文化 艺术 资助 机制 对 中国 正在 实施 的 创新 驱动 发展 战略 具有 重要 意义 
2020060600051951,本书 围绕 唐代 教坊 制度 音乐 以及 文学 三个 主题 展开 在 教坊 制度 方面 对 学界 争议 未决 的 教坊 名号 进行 了 辨析 提出 了 唐代 教坊 三位一体 和 中央 地方 建置 模式 的 构想 借助 新出 墓志 考补 了 多位 教坊 乐官 揭示 其 家族 传承 特点 在 教坊 音乐 方面 厘清 了 教坊 四部 乐 的 争议 提出 了 胡部 在 中 晚唐时期 一枝独秀 的 新 解释 以 教坊 曲文溆子 为 个案 对于 唐代 教坊 曲 制作 及乐用 等 规律 进行 了 探讨 在 教坊 与 文学 关系 方面 从 藩 邸 与 平康 坊 北里 两个 与 教坊 有着 密切联系 的 空间 入手 考察 了 唐代 教坊 文艺 与 文学 发生 场域 的 问题 通过 对 这 三个 主题 的 深入 考察 本书 呈现 了 唐代 教坊 研究 的 新面貌 
2020060600051952,本书 以 武安 固义 傩戏 为 主要 研究 对象 介绍 了 固义 傩戏 的 基本 样貌 对 固义 傩戏 剧目 进行 了 初步 考证 把 固义 傩戏 置于 傩 文化 的 时间 空间 中 予以 观照 分析 了 其 类型 特征 通过 跨 地域 的 研究 视角 将 固义 傩戏 与 武安 社火 邯郸 社火 上党 赛社 综合 考察 探究 了 多种 傩 文化 因子 间 的 关联 结合 田野 资料 和 理论 视野 分析 了 固义 傩戏 的 特点 引出 了 社火 傩俗 的 个案 思考 本书 适合 傩戏 赛戏 研究者 参考 亦可 为 对 傩戏 赛戏 有 兴趣 的 读者 提供 素材 
2020060600051953,本书 选取 清代 前中期 苏州 剧坛 为 研究 对象 从 创作 演出 曲学 声律 以及 传播 接受 等 诸多方面 深入 展开 围绕 清顺治 康熙 雍正 及 乾隆 等 数朝 的 时代性 苏州 一府 七县 一州 后 改为 九县 一厅 的 地域性 以及 苏州 曲学 发展 的 家族 性 等 特征 展开 论述 研究 视野 上 尝试 将 清代 戏曲 与 地域 文化 研究 相 结合体 现在 苏州 城乡 一体化 的 整体 关照 而 非 类似 研究 中 仅仅 局限于 府城 一隅 研究 方法 上 试图 从 关系 学 传播学 等 角度 解读 清代 苏州 剧坛 诸如 苏州 派 剧作家 群体 文人 剧作家 群体 等 之间 的 合作 交往 康乾 南巡 苏州 织造 等 政治 力量 与 戏剧 演出 态势 苏州 昆班 昆伶 演出 传播 路线 等等 研究 的 最后 对 不同 历史 时期 不同 地域 戏剧 发展 之间 的 关联 打通 展开 构想 
2020060600051954,本书 以 摄影术 传入 中国 后 如何 从脱 影留 真的 奇巧 技艺 发展 成为 一门 独立 的 艺术 门类 为 核心 问题 展 幵 分析 一方面 重新 勘定 了 本土 摄影艺术 发展 的 起点 补充 了 被 现有 摄影 史 研究所 遗漏 的 本土 现代主义 摄影 以及 纠正 了 现有 研究 中 对 画意 摄影 概念 所 存在 的 误识 另一方面 采用 史论 结合 的 方法 厘清 了 中国 摄影艺术 进行 自我 确证 的 理论 脉络 即 三个 阶段 两次 自觉 并 提炼 和 总结 了 三个 阶段 中 的 摄影 媒介 美学 和 审美 范式 初步 建立 起 了 早期 中国 摄影艺术 理论体系 的 基本 框架 再则 本书 运用 文化 研究 的 方法 将 摄影 研究 与 十年 繁荣期 的 社会 思潮 文化 消费 以及 政治 意识形态 相关联 扩展 了 我国 摄影艺术 研究 的 学术 视野 
2020060600051955,本书 共收录 山东 艺术 学院 美术史 论系 2005 级 至 2014 级 本科 毕业论文 76 篇 这 是 美术学 史论 专业 10 年 教学 成果 的 呈现 从 一个 侧面 反映 了 山东 艺术 学院 美术学院 理论 教学 的 水平 美术史 论系 成立 于 1992 年 1993 年 招收 首届 美术学 专业 本科生 1999 年 首届 美术学 专业 研究生 入校 2005 年 美术 批评 专业 首次 招生 2010 年 成为 开展 推荐 免试 攻读 硕士学位 研究生 工作 单位 十二五 和 十三 五 期间 山东 艺术 学院 美术学 史论 被 评为 山东省 文化 艺术 科学 重点学科 目前 设有 中国 美术史 论 研究 外国 美术史 论 研究 美术 批评 与 中国 当代 美术 研究 美术 考古 研究 美术 文献 研究 绘画 形态 研究 六个 硕士 研究生 培养 方向 刘曦林 尚辉 李翎 
2020060600051956,本书 是 浙江 传媒 学院 视频 监测 及 满意度 研究 团队 的 成果 团队 获取 网络新闻 微博 论坛 弹幕 微信 公众 号 视频 网站 豆瓣 电影 网站 等 用户 评论 大 数据 应用 人工智能 技术 进行 语义 分析 计算 得出 褒贬 值 成为 用户 对 影视 产品 满意度 的 量化 指标 本书 对 2018 年 上星 频道 播出 的 电视剧 电视 综艺 主要 视频 网站 的 网 综和网 剧院 线 上映 的 电影 100 位 明星 的 褒贬 值 进行 深入研究 
2020060600051957,本书 以 法国 哲学家 吉尔德 勒兹 的 艺术 理论 为 研究 对象 通过 论述 其 身体 概念 以及 这一 概念 与 空间 时间 的 相互 关系 展现 德勒 兹 哲学思想 中 的 艺术 观点 并 将 其 延伸 至 对于 艺术史 的 思考 对于 当代艺术 理论 的 建构 以及 对于 具体 作品 的 案例 分析 等 各个方面 其中 第一章 主要 围绕 德勒 兹 对于 培根 绘画 的 论述 重点 阐释 无 器官 的 身体 图形 表 感觉 等 概念 就 绘画 与 再现 感性 与 理性 等 理论 问题 展开 思考 在 第二章 通过 进一步 结合 德勒 兹 与 尼采 福柯 等 人 的 思想 对话 与 回应 在 中 西方 艺术 的 谱系 和 当代艺术 的 案例 里 探寻 身体 艺术 的 理论 内涵 及其 在 艺术史 中 的 重要 意义 在 第三 四章 中 在 将 身体 置于 空间 与 时间 的 理论 坐标 时 德勒 兹 的 
2020060600051958,本书 以 明代 中期 代表 书 家 祝允明 为 研究 对象 结合 地域 环境 时代背景 历史 评价 等 诸多 因素 对 祝允明 的 家世 生平事迹 主要 交游 书 学 思想 书艺 风格 传承 影响 和 历史 评价 等 问题 进行 了 综合 深入 的 研究 在 一定 程度 上 弥补 了 目前 学界 对 祝允明 研究 的 不足 进一步 明确 了 祝允明 对书学 的 具体 贡献 及其 在 书史 上 的 地位 
2020060600051959,本书 以清 未 民国 都市 中 的 戏曲 人文 生态 为 研究 对象 通过 爬梳 整理 清未 民国 的 文人 笔记 小说 和 戏曲 报刊 对 其中 反映 出 的 一些 诸如 文伶 交游 戏曲 报刊 与 捧角 活动 的 关系 名旦 关注 戏剧 改良 等 焦点 问题 进行 研究 着重 关注 了 伶人 群体 的 变迁 文人 与 伶人 的 交往 及 捧角 戏曲 拙评 戏剧 改良 等 四个 戏曲 人文 生态 的 重要 格成 部分 分别 论述 了 伶人 与 戏曲 文人 与 戏曲 观众 与 戏曲 之间 的 关系 从 内部 和 外部 两 方面 还原 了 当时 特定 的 戏曲 人文环境 呈现出 了 戏曲 在 这种 人文环境 下 的 生存 状态 指出 了 其 生存 状态 与 生存环境 之间 相互依存 相互促进 乃至 相互 疏离 的 关系 
2020060600051960,本书 在 尽力 挖掘 中国 电影 的 全部 现象 和 事实 的 基础 上 进入 1897 至 1921 年 期间 的 历史 现场 从 本土 观众 的 视觉 经验 政治 诉求 文化 认同 出发 探寻 电影 作为 多元 文化 交融 和 汇聚 的 节点 如何 在 都市生活 的 循环 与 变迁 中 被 挪用 和 误读 逐渐 从 一种 外来 的 新奇 娱乐 成为 观看 者 共享 的 公共 领域 本谓 人 又 如何 进行 创造性 的 表意 实践 让 中国 电影 从 结构 和 功能 方面 获得 命名 概言 之 华洋 杂陈 的 半 殖民 都市 以 混杂 的 空间 多元 的 媒介 和 无名 的 大众 为 电影 提供 了 全新 的 时空 语境 在 此 作为 外来 杂耍 的 电影 消除 了 异质性 特征 与 本土 的 社会 期待 政治 需求 结合 起来 获得 独一无二 的 民族 身份 和 产业 地位 
2020060600051961,唐代 文化 多元 融合 外来 胡乐 的 广泛传播 是 中华文明 对 古印度 文明 和 波斯 文明 的 呼应 和 理解 西域 文明 的 光芒 借助 音乐 照射到 唐人 的 情感 中 体现 为 对 自由 的 追求 这种 不 为 他人 只为 自 在 感受 的 情感 表达 迥异 于 前 后代 唐人 接受 胡乐 是 不同 文明 间 的 情感 同构 也 是 不同 地域 情感 融合 的 表达 作为 唐人 审美活动 的 投影 胡乐 拥有 与 唐人 情感 相 类似 的 形式 可以 引起 强烈 的 心理 变化 胡乐 的 注入 是 实现 情感 共振 的 特殊 途径 也 是 唐人 对 生命 意识 的 外 在 表达 表现 为 唐人 审美 中 的 无限 生命感 
2020060600051962,乌尔姆 设计 学院 于 1953 年 在 第二次世界大战 后 的 德国 重新 延续 了 被 中断 的 包豪斯 教育 思想 延续 了 19 世纪 以来 现代 设计 与 设计 教育 回应 现代性 冲突 乌托邦 构想 然而 其 教育 思想 在 获得 巨大 影响 与 实践 成果 的 同时 也 陷入 冲突 与 困境 学院 也 于 1968 年 遗憾 关闭 本书 围绕 着 其 教育 思想 在 三个 典型 历史 阶段 的 发展 提出 了 一个 基本 问题 为什么 在 第二次世界大战 后 文化 启蒙 的 理想 下 延续 包豪斯 的 乌尔姆 设计 学院 教育 思想 会 逐渐 陷入 冲突 与 困境 笔者 通过 实地 调研 史料 与 档案 的 发掘 研究 文献 的 梳理 和 理论 分析 反思 乌尔姆 现象 并 尝试 回答 这一 问题 
2020060600051963,国内 高校 戏剧 社团 及其 原创 话剧 已 成为 当下 最 具有 代表性 和 影响力 的 青年 文化 载体 它们 能够 体现 当代 大学生 的 文化 素养 思维 方式 和 人文精神 具有 比较突出 的 美育 研究 价值 艺术 贵在 养心 在 如今 网络 讯息 爆炸 与 娱乐 文化 大行其道 的 时代 高校 剧社 原创 话剧 不仅 关注 社会 也 反映 当代 大学生 的 生活 面貌 和 情惑 世界 诠释 向 真 向善 向 美 向上 的 校园文化 特质 本书 通过观察 调研 分析 和 提炼 以 生动 鲜活 的 风格 贴近 学生 本体 的 态度 融 戏剧 理论 剧作 阐释 人 本 美育 于 一体 加深 对 年轻 态 戏剧 创作 的 认识 对 助推 和 完善 国内 战剧 产业链 研究 提供 了 一个 全新 的 思路 具有 重要 的 创新 价值 和 指导意义 
2020060600051964,本书 是 以 田野 回访 为主 的 关于 一个 乡镇 的 民歌 简史 本书 聚焦 于 江南 一个 公认 的 民歌 之乡 在 钩沉 其 历史 的 基础 上 重点 通过 专题 调 査 展现 新 中国 成立 后该 乡镇 民歌 如何 在 一系列 重大 政治思潮 中 发挥作用 同时 自身 不断 被 改造 的 过程 用以 思考 民间文学 与 主流 意识形态 的 关系 辨析 民歌 自身 的 体用 逻辑 希望 对 大跃进 民歌 运动 的 认知 和 评价 以及 当代文学 框架 中 如何 对待 民间文学 等 方面 提供 一个 完整 的 案例 和 别样 的 视角 民间文学 素来 无史 一些 名为 中国 民间文学 史 的 著作 其实 主要 是 民间文学 被动 的 记录 史 使用 史 和 改造 史而非 主体 实践 的 生命史 本书 努力 为 一个 民歌 乡 发掘 其 并 不 遥远 的 现代 进程 在 呈现 历史 过程 的 脉络 之余 更 希望 
2020060600051965,本书 较为 全面 地 梳理 了 谢林 的 艺术 哲学思想 论述 了 谢林 艺术 哲学 的 历史 传承 和 现代 意义 探析 了 谢林 思想 在 德国 美学史 上 的 独特 地位 及其 在 中国 的 传播 与 影响 比较 分析 了 国内 学界 对 谢林 艺术 哲学 中 若干 问题 所 持有 的 观点 提出 了 自我 的 见解 
2020060600051966,禅宗 由 印度 禅 演化 为 中国 禅是 一个 外域 文化 本土化 的 过程 由于 中国 文人 士大夫 具有 追道 这 一 文化 身份 特征 伴随 着 魏晋 审美 自觉 禅宗 的 审美 境界 也 深深 影响 到 这 一 群体 文人画 的 始祖 王维 即 是 生活 在 禅宗 成熟 兴盛 的 唐代 文人 对于 生命 的 感发 感悟 随着 笔墨 这一 载体 用 诗化 的 形式 加以 彰显 并 由此 而特 立于 世界 艺术 之林 晚明 以降 随着 西方 地理 大 发现 全球化 进程 开始 在 这 一 时间段 中国 文人画 的 进程 产生 了 三次 高潮 其中 有 两次 是 发生 在 易代之时 政治 上 的 动荡 反而 把 文化 推向 了 一个 高度 但是 文人画 在 明清 达到 高峰 之后 随着 西方 文化 的 强势 介入 和 文人画 末流 所 产生 的 弊端 它 的 衰落 也 是 必然 的 它 的 兴起 衰落 和 禅宗 思想 文化 的 演变 关系 又 是 怎样 文 
2020060600051967,本书 从 黑龙江 流域 鄂伦春族 桦树皮 艺术 的 演变 造型艺术 特征 造物 思想 文化 内涵 传承 保护 等 角度 审视 鄂伦春族 原生态 文化 和 艺术 形式 客观 地 展现出 现代 艺术 与 传统 文化 的 交融 展示 了 桦树皮 艺术 的 独特 魅力 突出 地域 文化 特征 和 流域 文明 的 艺术 特征 传播 与 交流 黑龙江 流域 游猎 渔捞 文明 挖掘 鄂伦春族 桦树皮 制品 工艺 研究 的 艺术 价值 对于 开创 黑龙江 流域 世居 民族 的 艺术 文化 和 现代 艺术 有着 保护 民族 文化遗产 的 重要 意义 
2020060600051968,本书 以 文化 人格 书画 评论 书法 美学 诗词 创作 四个 专题 立体 地 描述 了 沈鹏 先生 作为 学者 评论家 诗人 和 书法家 的 全貌 充分 挖掘 论述 了 沈鹏 先生 意境 雄阔 深沉 博大 潇洒 自然 的 诗美 理想 并 进一步 阐发 了 沈鹏 先生 从 诗意 悟书魂 诗书 水乳交融 浑然一体 相得益彰 的 艺术 追求 
2020060600051969,本书 基于 地方 文献 中稀见 禁戏 史料 的 爬梳 与 解读 从 政治 统制 法律 禁饬 宗教 裁禁 道德 劝诫 风俗 整顿 等 层面 展开 禁戏 制度化 的 过程 的 研究 在 讨论 权力 控制 文化 规约 与 心理 束缚 对 清代 戏曲 演剧 的 复杂 作用 的 同时 也 特别 关注 礼乐 礼制 下行 通过 官 箴学则 乡 约 家训 士绅 言论 对 民间 意识形态 的 建构 并 延及 民间 演剧 的 非法 与 合法 制度 禁戏 的 限力 与 缝隙 演剧 的 上行 与 下行 分层 与 叠层 禁戏 语境 下 民间 小戏 的 生存 策略 等 问题 
2020060600051970,本书 对 电视 的 生产 创作 传播 等 内在 特质 做 了 深入 的 学术 探索 提炼出 真实性 仪式性 创新性 规制 性 以及 电视剧 的 连续性 和 戏剧性 等 新 的 理念 范畴 以为 电视 艺术 理论 建设 做出 努力 与 贡献 真实性 是 电视 艺术 的 基本 命题 重点 阐释 了 电视 艺术 真实性 的 哲学 内涵 美学 内涵 传播 特征 和 接受 效果 仪式性 主要 对 电视 媒介 仪式性 与 传统 仪式 的 仪式性 的 区别 做 了 分析 并 探讨 了 电视 艺术 一些 重要 特征 如 互动性 参与性 等 的 由 来 电视剧 的 连续性 和 戏剧性 提出 了 作为 电视剧 本体 美学 的 两个 重要 命题 揭示 了 电视剧 艺术 魅力 的 奥秘 所在 创新性 与 规制 性 分别 从 内在 与 外 在 两种 维度 阐述 了 电视 艺术 创新 的 独特 规律 及 电视 艺术 生产 的 独特 规则 
2020060600051971,本书 运用 影视 人类学 的 视角 研究 世界 纪录片 史 上百年 来 产生 的 优秀 影片 这些 影片 有些 是 人类学 纪录片 有些 不是 但是 它们 共同 的 特征 都 是 对 不同 地域 人类 的 生活 方式 进行 了 深入 观察 与 记录 这些 都 为 人类 认识 自我 发展 自我 提供 了 良好 的 参照 本书 选取 中外 纪录片 史上 的 这些 佳作 进行 理论 分析 一方面 体味 这些 作品 的 人类学 传播 意义 另一方面 也 是 为了 深入 探析 世界 纪录片 发展 的 脉络 研究 中外 优秀 纪录片 的 创作 与 传播 规律 本书 在 编写 体例 上 采用 流派 研究 的 方式 对 中外 纪录片 史上 的 重要 流派 进行 分类 研究 
2020060600051972,本文 以象意 美学 为主 线 分析 其 渊源 内涵 及 影响 探索 其 深度 高度 和 广度 解读 其 在 中国 古典艺术 傣族 人首 鸟身 孔雀 艺术 中外 当代艺术 中 的 体现 思考 象意 美学 视阀 下 艺术 与 科学 哲学 宗教 心理学 之间 的 关系 及 表达方式 
2020060600051973,创意设计 作为 一项 将 生活 艺术化 的 工具 不仅 创造 了 物品 的 使用 价值 也 创造 了 商品 的 符号 价值 后 物质 社会 的 消费者 希冀 获取 文化 价值 和 精神 诉求 设计师 不得不 通过 语言 情感故事 影像 流行 文化 等 符号 元素 来 强化 商品 的 内涵 让 物品 充满 隐喻 特性 以 满足 消费者 对于 诗意 生活 的 畅想 随着 日常生活 审美化 现象 的 渗透 在 设计业 的 影响 和 推动 下 社会 开始 彰显 出 一切 皆 可为 文本 一切 均 可为 符号 的 特征 信息 的 影响力 得到 了 前所未有 的 延伸 社会 被 迅速 拖入 表象 化 的 快车道 万事万物 都 呈现出 了 媒介 化 的 景象 从 传播学 视角 透视 创意设计 产业 可以 发现 符号 的 编制 和 释译 行为 在 产品 扩散 中 扮演着 重要 角色 是 确保 设计 之作 能够 获得 大众 影响力 的 关 
