id,abstract
1771,陆少 的 挚爱 迷局 百度 云 TXT 下载 陆霆 深 是 我 一辈子 的 执念 也 是 我 一生 的 梦魇 我 怀孕 的 时候 他 娶 了 别的 女人 阴错阳差 我 转嫁 他人 我 不 知道 神秘 丈夫 是 什么 来历 只 知道 很多 人 对 他 敬而远之 婚后 他 无条件 帮助 我 拯救 我 我 渐渐 沦陷 分不清 他 的 情是 真是假 可是 有 一天 我 突然 发现 一切 的 一切都是 陆霆 深 精心策划 的 一个 局 他 在 我 身边 扮演着 双重身份 一边 甩 我 一边 偷偷 娶 了 我 我 受不了 欺骗 决定 一走了之 终于 他 将 我 五花大绑 捆 回家 夜黑风高 更深 露重 陆太太 这 是 要 去 哪 
1772,明明 吞 了 一堆 安眠药 赵 洞庭 一 觉醒 竟然 成 了 宋朝 皇帝 可 等 他 反应 过来 时 却 自闭 了 内 有 奸臣 挡 道 太后 专权 外有 蒙古 铁骑 来势汹汹 这样 一个 烂摊子 硬生生 的 砸 在 他 身上 赵 洞庭 幽幽 的 叹 了 口气 既然 亡 国之君 不好 当 那 就 索性 当 个 暴君 以暴 治乱 
1773,这 世间 最 险恶 的 莫过于 人心 可杀 长生不死 之命 可伤 万物 不伤 之体 \u3000 \u3000 说人话 \u3000 \u3000 我 被 前任 肢解 了 \u3000 \u3000 所以 为什么 你 现在 还 活着 \u3000 \u3000 为了 遇见 你 新会 延迟 到 晚上 8 么 哒 
1774,她 特种兵 7 部 天才 军医 人见 人 怕鬼 见鬼 嫌 的 女 汉子 却 因为 研究室 一个 小小 爆炸 穿越 成 了 异世 大陆 有爹 不如 没爹 的 可怜 嫡女 从此 医毒 双绝 神兽 追随 名震 整个 大陆 天赋 废柴 穴道 解开 的 那一刻 就 注定 要亮 瞎 一群 狗眼 被弃 退婚 她 叶晓 h 前世 今生 都 只有 她 抛弃 别人 的 份 但是 那个 什么 皇子 你 不要 刚一 见面 就 这么 深情款款 的 看着 我 好 么 相貌 妖孽 身份 尊贵 天赋 超绝 演技 居然 还 这么 逼真 这 实在 是 不 科学 
1775,前世 她 灵根 被 挖 一心 正道 却 被判 为 邪魔 妖道 重回 少年 之时 她 力挽狂澜 逆天 改命 前世 欺 她 辱 她 之 人 都 将 百倍 奉还 自修 血脉 重铸 极品 灵根 斩尽 无赖 族人 荣归 第一 望 门 世间 规矩 不能 束 她 分毫 这 一世 她 要 杀出 自己 的 正道 他 是 众人 敬仰 的 神帝 高冷 孤傲 却 夜夜 潜入 香闺 逼 她 给 自己 生娃 小家伙 考虑 好了吗 我 可以 拒绝 吗 你 可以 选择 生 一个 还是 生 两个 为什么 一定 要是 我 因为 你 偷 了 我 的 心 
1776,穿越 了 年轻 二十岁 爽 吧 但 继母 是 个 公主 出身 高 门 大族 还是 个 嫡 女爽 吧 但 继母 是 皇帝 最 宠爱 的 公主 长得 漂亮 爹爹 疼惜 祖母 慈爱 外家 给 力爽 吧 但  继母 是 有 个 未来 皇帝 做 哥哥 的 公主 求问 干掉 有 皇帝 当 靠山 的 后妈 的 方法 是 什么 答 曰 换个 跟 她 有 仇 的 当 皇帝 再 问换个 皇帝 的 方法 是 神马 再答 有 个 靠 谱 的 爹 和 一个 凶残 的 郎 好 了 爹 很 靠 谱 老公 凶残 度 也 够 了 但 咱们 这 是不是 把 摊子 铺 的 太大 了 
1777,废物 花痴 脑残 是 这位 四 小姐 的 标签 十五年 来 因为 废材 之名 她 受尽 欺凌 和 侮辱 嫡母 冷漠 绝情 庶姐 阴险 狡诈 嫡妹 嚣张 跋扈 唯一 站 在 她 身后 的 是 那个 惊采绝艳 的 少年 那个 被 奉 为 神 o 年轻一代 中 的 王者 晋王 殿下 世人 皆知 她 是 无用 女避 之 不及 唯独 他 对 她 穷追不舍 死缠烂打 誓死 不 放手 顶 着 废材 之名 的 苏落 在 晋王 的 帮助 下去 神殿 测试 竟 发现 她 天赋 卓绝 是 整个 大陆 都 非常 罕见 的 绝世 天才 于是 她 面上 扮猪 吃 老虎 实则 凭着 卓绝 天赋 暗中 修炼 此时 风云变幻 大陆 十大 势力 被 重新 洗牌 无数 人 为了 一 己 私利 前仆后继 绞杀 
1778,关于 邪王 追妻 废材 逆天 小姐 她 21 世纪 金牌 杀手 却 穿 为 苏府 最 无用 的 废 柴 四 小姐 身上 他 帝国 晋王 殿下 冷酷 邪 魅 强势 霸道 天赋 卓绝 世人 皆知 她 是 草包 废材 任意 欺压 凌辱 唯独 他 慧眼识珠 
1779,某 天华 遥 收到 份 意外 的 礼物 一 截 雪白 阴森恐怖 的 人骨 送礼 的 机器人 解释 这是 指挥官 的 断骨 三年 前 他 在 天狼星 战役 中 负伤 换 了 金属 腿骨 华遥 跑 去 问 某人 为什么 把 你 的 骨头 送给 我 某人 平静 而 威严 的 注视 她 那 是 我 身体 的 一部分 声音 低哑 下来 都 属于 你华遥 默默 泪流 尼玛 好 想 拒收 啊 一句 话 介绍 强势 阴郁 忠犬 的 外星 指挥官 与 温柔 却 彪悍 的 地球 小妹 的 爱情 传奇 1 感谢 白小 棉苦 无 大师 妙手 制作 封面 2 本文 日 更 更新 时间 每天晚上 8 点 如果 不能 更新 会 提前 请假 养肥 很快 3 本文 主打 言情 和 剧情 不会 有生 
1780,明末 的 历史 纷乱 混杂 堪称 是 一段 由 一些 有着 强大 个人 魅力 的 人 书写 成 的 历史 不论是 李自成 还是 张献忠 这些 叛逆者 还是 崇祯 袁崇焕 这些 当权者 亦 或是 吴三桂 耿精忠 这些 背叛者 每个 人 身上 都 有 很多 的 故事 就是 因为 有 了 这些 精彩 的 故事 明末 的 历史 才 变得 大气 起 磅礴 波澜起伏 想要 把 这 一段 历史 写 好 自然 要 描绘出 一个个 活生生 的 人物 不论 他 的 立场 如何 我们 站 在 历史长河 的 边缘 上 旁观 他们 不过 是 这条 长河 里 的 一朵 浪花 冷 眼看 世界 就是 我们 目前 需要 做 的 事情 冷 眼看 历史 也 是 我们 目前 生活 的 一种 追求 历史长河 已经 流淌 到 了 我们 的 脚 
1781,高级 厨师 苏 青桃 穿越 到 个 一穷二白 的 贫家 她 撸 起 袖子 带领 一家人 挖 草药  开 饭馆 忙 的 不亦乐乎 在 发家致富 的 路上 却 遇上 了 两世为人 的 重生 女配 因为 一个 村花 的 头衔 这 重生 女 跟 苏 青桃 杠上 了 苏 青桃 斗 极品 打 奇葩 日子 过得 是 逍遥自在 却 不想 因 半只 鸡 的 恩情 那 纨绔 男 就 缠 着 她 了 苏 青桃 原本 想 拒绝 可 看到 那 纨绔 的 人 鱼线 她 咽 了 口 吐沫 鸟为食亡 她 也 是 个 性情 女子 看到 这种 美男子 况且 还是 自己 送上门 的 如何 能 放过 
1782,曹亮 穿 了 成为 了 曹魏 宗室 的 曹 三代 相比 于 纵横捭阖 的 曹 一代 守成 有余 的 曹 二代 曹 三代 实在 是 麻绳 穿 豆腐 提不起来 士家 坐 大司马 专权 曹魏 的 天下 已 是 危如累卵 存亡绝续 是 坐以待毙 还是 奋起 抗争 曹亮 不甘 随波逐流 挽 狂澜 之 既 倒 扶 大厦 之 将 倾且 看 我 如何 步步为营 斗 司马 兴 曹魏 灭 蜀 破 吴 执耳 天下 ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ ┄ 新书 启航 再战 最后 的 三国 喜欢 这 段 历史 的 书友 走过 路过 不要 错过 求 点击 求 收藏 求 推荐 求 支持 
1783,她 本 是 实力 强悍 医术 超群 的 世家 家主 一朝 穿越 成 将军 府 的 废 柴 嫡 小姐 成为 第一位 被 退婚 的 太子妃 人人 嘲讽 选秀 宴上 她 被 赐 嫁给 鼎鼎有名 的 残废 王爷 众人 笑 瞎子 配 残废 天生 是 一对 却 不知 她 手握 失传 丹方 能练 绝顶 丹药 家 养神 级 萌宠 天下 独一无二 更 可怕 的 是 她家 残废 王爷 一肚子 的 腹 黑 坏水 外加 逆天 修炼 体质 秒杀 一众 天才 白天 坐轮椅 晚上 却 缠 着 她 在 床上 练腰 肌妈 蛋 说好 的 残废 呢 
1784,夜摇光 风水 世家 传人 一眼 看 贫贵 一卦晓 祸福 一 言论 生死 就算 穿越 成为 古代 农户 童养媳 她 一样 可以 财源 广进 风生水 起 等到 谈婚论嫁 时夜 摇光 问钱 是 我 赚 的 你 是 我 养大 的 小人 恶人 是 我 打 的 魑魅魍魉 是 我 驱 的 权贵 豪富 欠 的 情是 我 的 我 要 你 干嘛 某男端 着 一张 长得 越来越 妖孽 的 脸 凑 上前 夫人 负责 赚钱 养家 扫清 天下 为了 不 失宠 为夫 自然 要 保证 永远 貌美如花 于是 色令智昏 的 某 女 就 这么 嫁 了 权倾天下 不如 有 你 世间 永恒 唯 神仙 眷侣 有 百万 字 完结 作品 两部 坑品 保证 读者群 144431187 
1785,魔幻 爱情 少帅 大人 身强体壮 技巧 好 夜夜 狂欢 不停息 少帅 夫人 吃不消 龙 北川 我 需要 休息 自从 嫁给 他 她 每晚 都 被 折腾 少帅 大人 笑 的 妩媚 好 今晚 你 休息 我 工作 然而 他 口中 说 的 工作 还是 她 少帅 说 爱 一个 女人 最好 的 方式 就是 要 狠狠 的 欺负 她 男主 专情 痴心 女主 不 白痴 身心 干净 爽宠 
1786,黎姿 十四岁 许了 三个 生日 愿望 第一 是 穿越 第二 是 美 男 第三 是 要 傍个 有钱有势 的 美 男 在 生日 当天 黎姿 如愿 的 穿越 了 果然 生日 愿望 实验 穿越 美男 而且 美男 还是 有钱有势 的 皇上 在 黎姿 还 没 弄 明白 之际 就 稀里糊涂 的 做 了 皇后 妈呀 她 才 十四岁 啊 幸好 美男 皇上 只是 对 她 流口水 并未 吃 他 可是 这个 腹黑 的 皇帝 怎么 让 她 有点 怕怕 呢 不管 了 先赖 在 这 吃 好玩 好 再说 
1787,本 姑娘 一招 鲜吃遍 天先养 娇 了 你 的 胃 再养 刁 了 你 的 嘴任 你 是 邪 魅狼君 还是 难缠 婆婆 全 搞定 至于 那些 闲 的 蛋 疼 的 妯娌 们 就 继续 羡慕 嫉妒 恨 吧 姑奶奶 不 伺候 萌妻 私房 菜 官方 群 开启 群号 247439789 敲门砖 书中 任意 角色 名字 欢迎 加入 阿紫 的 新书 六宫 盛宠 倾城 帝医妃 正在 连载 女主腹 黑 男主 更 腹 黑甜 宠 无极限 欢迎 入坑 
1788,前世 她 灵根 被 挖 一心 正道 却 被判 为 邪魔 妖道 重回 少年 之时 她 力挽狂澜 逆天 改命 前世 欺 她 辱 她 之 人 都 将 百倍 奉还 自修 血脉 重铸 极品 灵根 斩尽 无赖 族人 荣归 第一 望 门 世间 规矩 不能 束 她 分毫 这 一世 她 要 杀出 自己 的 正道 他 是 众人 敬仰 的 神帝 高冷 孤傲 却 夜夜 潜入 香闺 逼 她 给 自己 生娃 小家伙 考虑 好了吗 我 可以 拒绝 吗 你 可以 选择 生 一个 还是 生 两个 为什么 一定 要是 我 因为 你 偷 了 我 的 心 
1789,江水 烟因 七百年 前 的 惊鸿一瞥 对 倾漠 尘情 根深种 她 步步为营 终与 他 成为 道侣 但 他 为 登 通天 之 路 献祭 神魂 断情 绝爱 令 她 赔上 了 亲人 同袍 和 性命 重回 千年 前 她 被 伤 至 深 决心 远离 倾漠 尘 谁 曾 想 这 一世 他 竟然 步步 紧逼 死 不 放手 被 掳走 后 她 装傻 仙尊 我 与 你 素昧平生 毫无瓜葛 男人 黑眸 冰封 万里 浩若 烟海 从今往后 我 是 你 的 道 侣 我 不 愿意 容不得 你 不 愿意 
1792,文案 无能 话 说 在 什么 位 就 谋 什么 事 如果 不幸 生而为 通房 要 不要 活某 无良 女 攒眉 擦 凭 什么 合该 咱去 死 小 妾 求生存 攻略 士大夫 的 故事 其他 事会 请假 的 亲们 收下 呗 迎亲 们 去 戳 公告栏 ^ _ ^ 明日 们 继续 支持 下 啊 从 23 章开 V 看过 的 亲们 注意 下别 买重 ^ _ ^ 明日 下午 更新 
1793,乖 轻点 不要 停爱妃 本王 只是 帮 你 洗个 脚 而已 别 这样 绝色 邪王 欲哭无泪 她 这 是 要 弄 疯 他 的 节奏 她 是 毒 医双绝 的 腹 黑 特工 穿越 于 军师 世家 的 废材 小姐 身上 睁眼 就 直接 强吻 了 绝世 美男 原本 以为 柔弱 美男 很 乖巧 然而 邪王 太 勇猛 狂妃 吃不消 他 是 绝色 王爷 也 是 杀手 君王 无情 无爱 却 因 她 动了心 成为 宠妻 狂 魔 屠戮 天下 又 何妨 只为护 她 安好 哪怕 血流成河 爷楼 里 有人 要 买 你 的 命 直接 砍 了 可 那个 人 是 王妃 那 我 还是 自尽 吧 省得 爱妃 花 冤枉钱 
1794,刘哲 意外 穿越 到 三国 无意 中 捡 到 一名 女婴 二十岁 的 他 当上 了 最 溺爱 妹妹 的 哥哥 秉持着 女孩 要富养 的 原则 于是 刘哲 开始 了 制霸 三国 的 帝王 之 路 我们 的 口号 是 只 做生意 不 卷入 争霸 主公 我们 攻下 了 幽州 城 卧槽 我们 的 宗旨 是 三国 所有 美女 都 是 我 的 主公 貂蝉 大小 乔等 人 已经 被 我们 抢来 了 
1795,前生 娘 是 长 公主 舅舅 是 皇帝 老爷 康宁 郡主 阿雾 表示 她 那 过 的 就是 让 人 干什么 别人 就 得 干什么 的 生活 今生 爹 是 庶子 娘 是 庶 女 国公府 六 姑娘 阿雾 表示 她 那 过 的 就是 节衣缩食 别人 让 干什么 就 得 干什么 的 生活 阿雾 表示 有些 接受 无能 不过 好 在 这 张脸 还 看 得 顺 眼前 辈子 康宁 郡主 啥 都 有 了 就是 缺 一张 美颜 只是 年纪 越大 这脸 怎么 就 越 阿雾 以为 这 人 可以 漂亮 很漂亮 十分 漂亮 但 千万别 漂亮 得 闪瞎人 的 眼阿雾 开始 为 这 张脸 感到 前途 堪忧 了 
1796,一夜 是 我 的 女人 一辈子 就是 我 的 女人 她 不 小心 将 妖孽 美男 吃 抹 干净 从此 夜夜 被 缠 不得 眠 她 是 天才 神医 腹黑 机智 带 着 宝贝女儿 斗智斗勇 斗渣 男 大哥 那 一夜 我 买 过单 的 咱们 好聚好散 别 阴魂不散 她 一脸 无辜 我 很 贵 的 妖孽 美男笑 得 腹 黑 不过 我 是 个 通情达理 的 人准 你 以身相许 来 还债 娘亲 别慌 宝宝 叫 新 爹爹 来 抵债 爆萌 小 公主 奶声奶气 地 说道 小坏 包 我 才 是 你 正牌 亲爹 那些 都 是 冒牌货 某 男 黑 着 一张 脸 欲哭无泪 
1797,这是 一本 真正 的 特种部队 作战 小说 硬 军事 无 种马 非兵 王流 观看 前 请 慎重 选择 这是 一支 代表 着 特种 作战 最 顶尖 水准 的 小分队 但 又 是 一支 不 存在 于 任何 正式 文件 中 的 分队 它 没有 番号 只有 一个 代号 203 读者群 号 195485375 
1798,隋末 民不聊生 烽烟四起 天下大乱 各路 英雄 逐鹿 天下 从 石棺 里面 爬 出 的 枭雄 魂系 千年 黄沙 百战 气吞 万里 如虎 注定 要 去 图谋 江山 入战 图灭 天下 诸侯 败 天下 豪雄 强压 李唐 野心 败者为寇 胜者为王 江山如画 美人 如玉 书友 群 599094137 欢迎 诸位 看客 加入 
1799,慕云澈 你 给 我 滚爱妃 别闹 一起 滚才 有趣 你 丫 有完没完 玩 朕 陪 你 一起 玩有 病 啊 爱妃 你 病 了 吗 很 好 朕 这 就 为 你 治病 朕 知道 你 只是 得 了 一种 非 朕 不可 的 病 目睹 权倾天下 的 邪 皇 这般 不要脸 凤凌烟 脸上 笑眯眯 心里 MMP 抬脚 朝 他 踹 去 却 反 被 他 直接 强势 扑倒 废物 逆袭 睥睨 天下 却误 惹 邪 皇 从此 被 他 宠 上天 疼 入骨 
1800,她 本 是 天 之 骄女 却 因为 废材 成为 其他 家族 小姐 的 眼中钉 肉中刺 年纪轻轻 就 香消玉殒 命运 轮回 让 二十一 世纪 同名同姓 的 绝代 女特工 穆千婉 附身 而 来 从此 她 要 将 天 踩 在 脚下 她 要 重临 九霄 俯瞰 芸芸众生 她 要 让 那些 瞧不起 她 的 人 跪 在 她 的 脚下 忏悔 
1801,当年 她 是 上 神里 年纪 最小 的 大家 都 说 不能 早恋 现在 她 是 上 仙里 年纪 最老 的 大家 都 喊 她 祖 奶奶 摔能 不能 让 人 好好 谈个 恋爱 了 
1802,李絮是 小白花 不是 那 就是 聪明伶俐 会 宫斗 也 不是 圣母 啊 呸 你 才 圣母 都 不是 那 她 如何 在 四爷 的 后院 乃至 后宫 活 下来 的 李絮 表示 我 也 不 知道 啊 反正 乌拉 那拉氏 很 没 脾气 的 样子 那位 有名 的 钮祜禄 氏 居然 是 个 五大三粗 的 女汉纸 什么 宋氏 李氏 耿氏 武氏 尹氏云氏 统统 都 站 的 很 远 的 样子 还有 大名鼎鼎 的 小 年糕 怎么 就 那么 安静 呢 四爷 一脸 黑线 乖爷 就 喜欢 你 李絮 笑眯眯 命好 啊 我命 好 四爷 也 命 好 刚 想 和 太子 斗 一下 吧 太子 被 大 阿哥 斗死 了 那 就 和 大 阿哥 斗大 阿哥 被 八 阿哥 斗残 了 那 就 和 八 阿哥 斗 呗 呵呵 不好意思 你 皇阿玛 
1803,她 一个 金口玉言 能够 断 生死 掌 前程 点 龙穴 相 风水 懂 幻术 辨 阴阳 十项全能 的 二十四 世纪 阴阳 大师 一 觉 睡醒 就 特 么 地 出现 在 一个 闭塞 的 马车 里 还是 被 人 押 着 去 成亲 前有 邪 魅 王爷 围堵 后 有 渣 爹 毒姐 陷害 好 在 吃饭 的 本事 还 在 顾念 微小 手一挥收 王爷 踩 渣 渣 一路 招蜂引蝶 一路 嚣张 狂妄 在 异 世界 混 得 风生水 起 
1804,现代 中西医 双料 博士 意外 重生 在 异时空 的 小农 女 身上 吃不饱 穿 不 暖 住 着 没顶 的 观景 房 没事 咱有 双手 和 头脑 外带 附送 的 空间 缺 啥 买 啥 盖个 新屋 不愁 住 嗯 这个 面瘫 男是 个 壮劳力 就 勉为其难 的 收入 家门 可为 毛 这 男人 会 惹 上 那么 多 麻烦 尼码 你 不是 孤苦无依 的 伤兵 吗 某 女怒 了 
1805,驱逐 北元 扫清 天下 明太祖 固有 一死 书生 当 国 藩王 虎视 削藩靖 难血火 刀锋 中 杀出 凛凛 新 明朝 一个 失业 的 锦衣卫 一个 卑微 的 小人物 左持 剑 右握 锄 一剑 平天下 一 锄养 万民 这 是 个 小 特工 奋斗 成为 盛世 大豪 的 曲折 故事 大明 盛世 有 千钧 锦衣卫 担 八百 翻开 永乐 大典 尽是 我 的 传说 
1806,一朝 穿越 腹黑 狡诈 的 她 竟 成身 中寒毒 的 病弱 千金 未婚夫 唯利是图 将 她 贬为 贱妾 她 冷 冷一笑 勇 退婚 甩渣 男嫁 世子 亮 瞎 了 满朝 文武 的 眼 不过 世子 说好 的 只是 合作 算计 人 你 怎么 假戏真做 了 喂喂 别 动手动脚 的 世子 腹黑 一笑 你 手太凉 了 我 帮 你 暖 暖 脚 也 凉 了 我 帮 你 暖 暖 慕容雪 愤怒 你 还 不如说 我 全身 都 凉 都 要 暖 暖 世子 点头 好 主意 慕容雪 满头 黑线 喂喂 喂 手手 往 哪儿 放 呢 
1807,林菀穿 成 了 自己 写 的 小说 里 一个 骄纵 跋扈 胸大 无脑 的 女配 为了 躲避 来 日 的 悲惨 命运 她 战战兢兢 的 开始 抱 那个 将来 会 成为 第一 奸臣 的 兄长 大腿 谁 成想 一抱 上 对方 就 千方百计 的 不让 她 撒手 了 林 菀 os □ to 这 日子 还 能 不能 好好 的 过 了 
1808,穿越 三年 长 在 乡间 有母 无父 不见 大千 就 在 张寿 安心 种田 教书 的 时候 有 一天 一队 车马 造访 给 他 带来 了 一个 未婚妻 当 清俊 闲雅 的 温厚 乡下 小 郎君 遭遇 美艳 任性 的 颜控 千金 大 小姐 鸡飞狗跳 的 故事 开始 了 
1809,五千年 悠久 历史 八千里 大好河山 竟 遭 倭奴 横 占 看夏阳 黄沙 百战 穿金甲 不灭 敌寇 誓 不 还 
1810,周 卫国 共和国 海军 蛟龙 突击队 队长 在 执行 解救 人质 的 战斗 中 战死 魂归 抗日 战场 附身 在 一个 书呆子 身上 面对 凶悍 的 日寇 他 再次 拿 起 钢枪 为 受苦受难 的 同胞 而 战为 国家 和 民族 而战 更为 心中 永恒 的 信仰 而 战前 世如 我 海上 蛟龙 刚强 血汉 扬威 域外 大国 无疆 今生 是 我 陆地 猛虎 铁血 兵王 痛击 日寇 还我河山 
1812,她 身怀 异能 被 当成 试验品 活活 电死 一朝 睁眼 竟 变成 沧澜国 叶家 不 受宠 的 四 小姐 被 虐待 被 退婚 被 陷害 却 始终 有 那位 权倾天下 的 皇叔 护 她 为了 能够 继续 嚣张 跋扈 作福作威 赶紧 抱住 皇叔 的 大腿 渣爹 后妈 白莲花 婊子 贱 男 一把抓 好 嘛 一群 小 婊 砸 敢 欺负 我 我家 皇叔 一 腿毛 呼死你 们 天真 眨巴眼 皇叔 能 看看 你 的 九条 尾巴 吗 男人 致命 诱哄乖 跟 皇叔 去 房间 里 看 这 是 一个 极有 心机 的 白莲花 变态 女主 与 一只 狡猾 奸诈 的 老狐狸 双贱 合并 祸害 天下 的 故事 
1813,超甜 宠文卓青 鸾 自从 跟 了 萧衍 每天 都 被 他 迷得 晕头转向 的话 说 怎会 有 如此 好看 的 龙 呢 本来 以为 萧衍 是 人 结果 他 是 一条龙 本来 以为 娘亲 是 人 结果 她 是 一只 凤 本来 以为 自己 不是 人 结果 她 真的 不是 人 她 是 一颗 种子 她 浴火重生 王者 归来 身怀 神秘 空间 脚踏 三 大神 界 被 人 夺去 的 她 将 十倍 拿 回 被 人 谋害 的 她 要 百倍 奉还 世界 颤抖 吧 
