id,abstract
45071,手有 罗盘 判 阴阳 一把 法剑 定乾坤 葛羽 三岁 修道 少年 大成 会 抓鬼会 治病 会 看 相会 算命 会 占卜 最 重要 的 还是 会 摸骨 妹子 我 看 你 骨骼 惊奇 天赋 异禀 过来 让 哥 给 你 摸摸 骨 指点迷津 身负 洪荒 天赋 异禀 玄学 五术 样样精通 二十 出山 斩 妖邪 灭尸 煞斗 恶鬼 杀 魔头 喝 最烈 的 酒 泡 最美 的 妞 杀 最 凶 的 鬼装 最 牛 的 逼 
45072,她 原来 是 个 女配 每次 结局 都 很惨 后来 才 恍悟 绑定 她 的 野生 系统 是 个 智障 不 给 新手 礼包 不 给 老手 礼包 完成 任务 还 没 奖励 她 决定 不干 了 系统 警告 请 好好 干活 不然 会 被 抹杀 唐果 做梦 系统 宿主 求求 你 不要 再 欺负 男女 主了 唐果 不 可能 系统 大大 打算 怎么 祸害 这个 世界 求带 飞 啊 唐果 带 飞 可以 你 把 那个 男人 的 信息 查出来 给 我 系统 嘤 嘤 嘤 好 哒 大大 请稍等 哦 女强 1v1 
45073,一个 电竞 少年 的 冠军 梦 一个 电竞 少年 的 冠军 梦 一个 电竞 少年 的 冠军 梦 
45074,1V1 独宠 甜文 偏执 哥哥 忠犬 大神 病娇 影帝 清冷 学霸 当 品种 众多 的 男神 纷纷 来袭 是 什么 感觉 洛璃烟 扶 着 自己 的 小 腰子 仰天长叹 无福消受 谁 要 送 谁 怎么 撩 完 我 就 想 跑 那个 占有欲 极强 的 男人 一点点 的 逼近 将 她 困 在 了 墙角 小烟儿 你 喜欢 什么样 的 我 都 可以 满足 你 只要 你 乖乖 的 留在 我 身边 看着 那笑 得 越发 邪恶 的 男人 洛璃烟 瑟瑟 发抖 的 抱住 了 弱小 的 自己 嘤 嘤 嘤 好 可怕 哪 有人 这样 强买强卖 的 
45075,推 新书 快 穿 攻略 我 的 宿主 伪 白莲 绝世 宠文 1v1 男主 始终如一 男女 主 身心 干净 全程 撒糖主 男女 主 感情 标签 一见钟情 身为 资深 颜控 的 情无药 听说 有 一个 名为 男神 拯救 的 系统 于是 她 就 申请加入 了 打算 救 男神于 水火之中 可是 为什么 系统 没有 告诉 她 黑化 是 什么 鬼 为什么 男神们 都 有 个 那么 可怕 的 共同爱好 一言不合 就 绑 人 系统 系统 我 觉得 我 好像 比较 需要 被 拯救 
45076,1V1 苏宠 撩 一代 妖姬 苏妲己 活 了 绑定 一个 尤物 系统 她 的 任务 就是 撩 男神 苏妲己 正经 脸 我 要求 提高 任务 难度 改为 让 男神 为 我 痴 为 我 狂为 我 哐 哐 撞 大墙 系统 仙侠 苏本 仙 掐指一算 天意 指示 我们 今日 成亲 校园 苏 最近 作业 有点 难想 让 你 手把手 辅导 一下 明星 苏看 你 谈恋爱 挺 厉害 的 不如 教教 我 男主 一脸 冷漠 决定 反击 
45077,当 大陆 失去 秩序 战争 危机四伏 当 资源 极度 匮乏 生存 成为 最大 挑战 遵循 弱肉强食 的 定律 人类 的 爱情 理想 人伦 道德 统统 消失 程清 蓝 进入 这个 世界 成为 所有 雄性 追逐 的 对象 
45078,人家 穿越 都 是 带 着 一个 系统 可 尼玛 为什么 老子 每到 一个 世界 就 换 一个 新 的 系统 啊 好 吧 就算 是 全新 的 系统 可是 为什么 所有 的 系统 的 所有 任务 失败 的 惩罚 都 是 如若 失败 终身 不举 呢 系统 一 银色 三国 全战 任务 强推 貂蝉 强推 何 皇后 淫乱 后宫 强推 文姬 强推 邹氏 强推 丁氏 强推 卞氏 强推 环氏 强推 甄姬 强推 大小 乔 强推 甘氏 强推 吴氏 强推 蛮 妞 强推 唐妃 强推 刘氏 强推 甄姬 四个 姐姐 和 甄母 强推 孙尚香 母女 强推 步练师 强推 张家 姐妹花 强推 关凤 强推 蔡琰 姐妹 强推 蔡氏 强推 杜氏 注意 为了 证明 你 不单单是 人 妻控 以上 
45079,女主 黑化 是 种 病得治 我 专治 黑化 男配 男主 也 一样 一对一 爽文 宠文 女主 强强 强男主 精分 太 严重 我 想不出 形容词 樊 期期 这辈子 最大 的 梦想 就是 去 死 所以 在 听 起来 很 高大 上 的 主神 系统 找 上 她 让 她 做 时空 清道夫 的 时候 她 欣然 答应 了 于是 樊 期期 开始 了 不停 穿越时空 生活 她 希望 找到 或者 培养 出 一个 能够 结束 她 漫长 而 无聊 生命 的 勇士 然而 DD 反派 一号 期期 就算 是 上天 要 你 死 我 也 要 推翻 老天 没有 人 能够 伤害 你 反派 二号 为什么 为什么 你 愿意 为了 这样 肮脏 的 我 去 死期 期 我 不配 但是 为了 你 我会 好好 活着 从 今天 开始 
45080,新书 推荐 重生 末世 军少求 放过 被 儿子 带 着 重回 末世 爆发 前夏沫 发誓 这辈子 她 不会 在 与 家人 分开 一定 要 让 自己 的 儿子 像 正常 的 孩子 一样 慢慢 长大 为了 儿子 与 家人 她 一定 要 成为 强者 中 的 强者 这 一世 她 有 空间 在手 有 无数 的 物质 她 相信 这 一世 她 一定 能 改变命运 不 在 跟 儿子 一起 成为 别人 手里 的 试验品 只是 这位 不 知道 那里 冒出来 的 军人 大人 你 丫 的 嘛 意思 闲着没事 就 往本 姑娘 肚子 上 看本 姑娘 肚子 里 确实 有 货 可是 这 跟 你 有 关系 
45081,再 难学 的 武功 练 一遍 都 能 学成 再 深奥 的 经文 看一遍 就 能 倒背如流 山贼 不 可怕 就 怕 山贼 有 文化 以 属性 异能 合成 最强 武功 做 山贼 也 要 文压 诸圣 武冠 古今 书友 交流 群 149926055 欢迎 进群 聊天 交流 
45082,位面 失去平衡 造成 的 空间 裂缝 带来 了 恐怖 的 巨兽 疾病 变异 大 裂缝 时代 217 年 少年 再度 睁眼 却 拥有 了 未来 十年 的 记忆 秦烽 A 段 能力 者 佣兵 之王 重返 少年时代 异能 古武 枪械 都 将 化为 他 手中 的 利刃 未来 位面 的 至 强者 即将 诞生 官方 粉丝 群 624665056 本书 首发 创世 QQ 阅读 手机 QQ 其他 网页 留言 无法 回复 敬请 谅解 
45083,残暴 帝王 抿 唇 这辈子 都 不许 背叛 我 嗯 病娇 弟弟 轻语 姐姐 一起 进入 深渊 吧 黑化 竹马 低笑 我 的 小猫咪 你 想 逃 去 哪儿 还有 偏执 将军 精分 魔尊 极端 妖僧 嗜血 鬼王 病 娇小 猫 男 主神 大人 在 各位 面都 独占 欲 爆棚 偏执 症 严重 不 给 亲亲 抱抱 睡觉觉 就 黑化 还 关小 black 屋 怎么办 主神 大人 黑化 舒舒 你 不想 让 我 亲亲 给 给 给 想 亲 多久 亲 多久 那 抱抱 多久 都 可以 那 睡 正面 上 w 嗯 你 答应 了 哦 秋舒有 一天 问某 主神 我 是 你 的 可遇 不可 求 吗 沐 为泽一 愣 反手 将 
45084,正文 完结 重生 后 殷 珞 被 帝国 最 有权有势 的 男人 收养 了 为了 能够 继续 飞扬跋扈 她 只 想 抱紧 叔叔 的 大腿 抱 着 抱 着 她 发现 叔叔 的 胸 也 不错 腰 也 不错 咦 殷 珞 摸 到 一条 毛茸茸 的 大 尾巴 十分 不解 叔叔 你 为什么 有 尾巴 男人 俯身 压 下 喑哑 回 道 每年 到 了 春天 都 会 这样 友情 提示 此文 女主 乖戾 任性 有点 小 变态 已 完本 Boss 主人 给 我充 充电 重生 之 末日 独宠 狐狸 爱 吃 肉 
45085,这是 一个 充满 了 星力 的 平行 世界 星图 星技星 宠 觉醒 者 大行其道 魂 穿 而 来 的 江晓 体内 蕴含着 一张 奇特 的 内视 星图 成为 一名 稀有 的 医疗系 觉醒 者 他 本想 成为 一只 快乐 的 大奶 但 却 被 众人 冠上 了 毒奶 之名 这 一切 的 故事 从 高中 入学 的 前 一周 开始 要 从 那 一巴掌 开始 说起 沉重 的 故事 写累 了 写点 轻松 搞笑 的 已 完结 4 本 小说 500 余万 字量 大 管饱 点击 作者 名 观看 欢迎 品读 
45086,一个 千门 高手 因为 一道 闪电 莫名其妙 的 来到 了 大 唐永徽 四年 自此 一个个 弥天大谎 让 整个 世界 都 为 他 起舞 不管 是 刚刚 即位 不久 的 唐高宗 还是 当下 权倾 一时 的 长孙 无忌 又 或者 是 未来 将会 成为 千古 第一 女皇 的 武则天 真相 是 痛苦 的 现实 是 残酷 的 诚实 是 伤人 的 于是 我试 着 让 他们 永远 都 活 在 我 那 美丽 的 谎言 下 － － － － 韩艺 － － － － － － － － － － － － － － － － 已有 完本 精品 作品 北宋 小 厨师 高订 破 万 七百万 字 从未 断 更 贞操 未破 节操 保留 至今 书荒 的 朋友 可以 去 看看 
45087,因睡 了 校花 被 割断 手筋 脚筋 绝望 之际 融合 齐天大圣 孙悟空 的 记忆 从此 逆天 崛起 一发 不可收拾 非洲 某 军阀 我想 再活 五百年 您 看 某 爱国 将士 米国 的 万磁王 太 嚣张 了 又 毁 了 我们 200 颗 人造卫星 您 不管 管 吗 读者群 一群 749691268 满二群 701146016 欢迎 大家 踊跃 加入 
45088,科技 图书馆 科学 的 至 高境 就是 神学 一次 意外 的 救人 让 陈默 获得 收藏 着 无尽 科技 技术 的 科技 图书馆 故事 从此 开始 
45089,宅 男 穿越 漫威 是 要 做 英雄 还是 作 龙套 丁晓米 告诉 你 他 只 做 个 实力 强大 的 龙套 不断 变强 守望 于 漫威 这 是 一个 不太 合格 的 超级 英雄 欢迎 加入 漫威 守望 讨论 群 群号码 316256588 
45090,反派 BOSS 都 位高权重 比如说 痛失 所爱 的 少年 宰相 杀人如麻 的 锦衣卫 都督 幼年 饱受 欺凌 的 变态 帝王 娱乐圈 中 翻手为云 覆手为雨 的 金主 大人 反派 BOSS 都 身世 凄惨 比如说 喜欢 的 人 挂 了 心爱 的 人 挂 了 最 在乎 的 人 挂 了 系统 我们 的 口号 是 当 BOSS 背后 的 女人 培养 BOSS 搞 事情 帮助 BOSS 走上 反派 逆袭 巅峰 唐欢 喜欢 我 的 人 都 孤独 终老 娶 我 的 人 都 鳏寡孤独 在乎 我 的 人 都 黑 化成 了 变态 我 他 妈 简直 有毒 本书 又名 反派 女配 的 一百种 死法 反派 BOSS 是 怎么 黑化 的 
45091,星河 无限 万族 争霸 人族 偏居 一偶 少年 杨锋 携 传承 塔 穿越 而来 踩 着 万千 尸骨 踏上 人族 王座 带领 人族 强势 崛起 威压 万族 征战 万界 主宰 星河 
45092,燃烧 气运 可以 穿梭 诸天 楚毅 睁开眼 便 发现自己 躺 在 净身 房里 一个 老 太监 拿 着 一把 刀子 冲着 自己 胯下 比划 着 电影 世界 大盗 600 万字 精品 老书 信誉 保障 等不及 的 可以 看看 老书 哦 
45093,暗黑 2 召唤 系 德鲁伊 上身 穿越 成为 漫威 世界 一个 普通 的 社区 学校 的 校长 阿尔文 凝视着 乔治 局长 的 眼睛 用 冰冷 的 声音 说道 我要 把 那些 利用 我 的 学生 去 干坏事 的 人渣 从 他们 的 老巢 里 挖出来 我要 把 他们 的 心掏 出来 看看 让 他们 付出 终生 难忘 的 代价 我要 让 他们 知道 这里 是 我 的 学校 这里 是 我 的 地盘 书友 群 344187022 欢迎 大家 都 来 水一水 
45094,初筝 被 莫名其妙 判定 死亡 后 唯一 的 烦恼 就是 花钱 自从 绑定 这个 系统 她 腰 不酸腿 不 疼特 么 的 连气 都 不 喘 了 每天 生活 在 花钱 的 恐惧 中 系统 小姐姐 你 不要 随便 开启 无敌 模式 皿 系统 我们 定个 小 目标 先败 它 一个亿 初筝 说好 败家 这 莫名其妙 的 男人 是 怎么回事 都 别拦 着 我 我 要 去 征服 世界 某男主 迅速 改名 我姓 世名界 小姐姐 有钱 真的 可以 为所欲为 了解 一下 
45095,特工 穿越 到 兽 世 手握 空间 种田 生崽 神秘 灵 书集 信仰 就 能 回到 现代 十六 费 了 好 大 的 劲 终于 集齐 的 时候 这 几个 风格 迥异 的 兽 人拉着 自己 不让 离开 是 什么 情况 群 628434361 
45096,吴启哲 飞快 的 用 目光 做出 扫描 身穿 破烂 的 衣服 一米 七 的 身高 目露凶光 面色 蜡黄 颧骨 吐出 还 流着 口水 牙齿 上 竟然 还 残留 着 生肉 一丝丝 一条条 的 他 根本 没 时间 仔细 思考 
45097,行走 在 历史 的 长河 跨越 时间 的 流逝 演绎 史诗 般的 场景 重现 昔日 的 荣耀 追寻 神秘 的 力量 创造 属于 我们 的 篇章 穿梭 于 位面 之间 哈利波 特 加勒比海 盗 加入 我们 我们 是 世界 之敌 
45098,这是 一本 挂 着 小熊 提伯斯 的 熊头 卖 着 小 安妮 的 肉 的 书 哦 不 对 说错 了 这 其实 是 一本 挂 着 提伯斯 的 熊头 卖 着 小 安妮 的 多元 世界 旅行 故事 的 书 没错 就是 酱紫 的 已 过 漫威 哈利波 特 目前 正在 艾泽拉斯 
45099,恭喜 宿主 手 撕 白莲花 10086 荣获 拆 CP 小 能手 的 称号 系统 顾浅羽 恭喜 宿主 打脸 心机 表 10086 荣获 拆 CP 小 勇士 的 称号 系统 顾浅羽 恭喜 宿主 虐渣 10086 荣获 拆 CP 不倒 小 金枪 的 称号 系统 顾浅羽 系统 表示 总有 刁民 想害 我们 家浅羽 哼 
45100,龙玄 拥有 掠夺 万界 的 玉佩 以 诸天 万界 的 资源 成 无敌 大 主宰 武侠 世界 : 天龙 笑傲 射雕 神雕 风云 仙侠 世界 : 仙剑 一三花 千骨 古剑 动漫 世界 : 火影 葫芦娃 超 神学院 小说 世界 : 完美 世界 斗破 遮天 斗罗 电影 世界 : 西游 降魔 世界 战狼二 大话西游 神话 世界 : 西游记 封神榜 洪荒 读者群 : 710516831 入群 条件 学徒 
45101,浩劫 将 至 万物 凋零 如何 让 人类 逃出 灭绝 的 命运 首先 自己 先要 在 茫茫 宇宙 中 活下去 
45102,重启 末世 楚秋 得到 了 一座 属于 自己 一个 人 的 奇特 献祭 之 门 只要 拿出 足够 的 献祭 供品 就 可以 兑换 你 能 想象 的 任何 物品 
45103,灾变 过后 大地 满目疮痍 粮食 匮乏 资源 紧俏 局势 混乱 一位 从待 规划区 杀 出来 的 青年 背对着 漫天 黄沙 孤身 来到 九区 谋生 却不曾 想 偶然 结识 三五 好友 一念之差 崛起 于 乱世 开启 了 一段 传奇 故事 2019 江湖 还是 那个 江湖 唯一 指定 微信 公共 账号 伪戒 
45104,影后 骄阳 车祸 身亡 为 复活 扮演 各式 贱女 积分 刷破 上限 当有 一天 她 发现 即使 刷够 积分 也 复活 不了 她 黑化 了 她 要 为 自己 而活 无数 世界 因 她 颠覆 系统 宿主 你 脚下 碎 的 是 什么 骄阳 影帝 奖杯 系统 宿主 后面 追 你 的 男人 是 谁 骄阳 你 指 的 是 哪 一个 系统 宿主 天 怎么 了 骄阳 大概 是 被 我 帅裂 了 系统 等等 宿主 你 拿 原子弹 做 什么 骄阳 灭 了 你 再 毁灭 世界 系统 : 生 无可 恋 
45105,老板 这个 会 冒火 东西 是 什么 至尊 无敌 霹雳 打火机 有 兴趣 不 只要 九九 八 老板 没 钱 怎么办 那 就 签个 契约 给 我 当 苦力 老板 人家 这么 漂亮 你 看 我 不 喜欢 潜规则 不过 我 这 缺个 秘书 嘿嘿嘿 商通 万界 富甲天下 宝物 灵药 秘法 传承 统统 都 是 我 的 
45106,我 为了 能 看到 赤 旗飘扬 的 那 一天 准备 了 太久 太久 付出 的 
45107,快 穿 宠文 女主 男主 1V1 新文 反派 萌萌 哒 男神 我 不 劫色 正在 连载中 苏晚 是 一个 位面 破坏者 她 以 炮灰 前女友 的 身份 穿梭 在 各个 不同 时空 执着 于 怎样 愉快 的 拆散 男女 主 世上 没有 拆不散 的 男女 主 只有 不够 努力 的 前女友 问 如何 顺利 的 炮灰 主角 答 在 主角 面前 秀 恩爱 秀死 他们 本书 读者群 486918597 苏氏 夫妇 后援团 这是 宠文 这 是 宠文 这 是 宠文 → 重要 的 事情 说 三遍 
45108,一个 普通 的 互联网 从业者 遇上 了 来自 遥远 星际 文明 的 人工智能 从而 开启 了 科技 帝国 的 崛起 之路 看 主人公 如何 利用 外星 科技 改变 世界 改变 生活 看 他 面对 蜂拥而来 的 诱惑 如何 坚持 初心 不改 他 始终 相信 科技 应该 让 人类 生活 更 美好 无限 未来 无限 美好 新书 企盼 支持 求 收藏 求 推荐 拜谢 
45109,别人 快 穿 都 是 绑定 系统 虐 渣打 脸 从此 走上 人生 巅峰 缘浅 快 穿 却是 走上 了 寻找 系统 捕捉 系统 与 系统 撒泼耍赖 的 一条 漫漫 不归路 嘤 嘤 嘤 当 系统 亲自 化身为 各个 位面 黑化 男神 坑 她 撩 她 欺 她 爱 她 该 如何 缘浅 冷笑 坑 我 该 骂 撩 我 该 打 欺 我 该 杀 爱 我 该 黑化 男神 总想 扑倒 我 我 是 该 反扑 呢 还是 该 反扑 呢 在线 急 等 手握 通缉令 身压 黑化 系统 管 你 是 人 还是 鬼 全都 跪下 唱 征服 这 是 个 宿主 本想 大杀 四方 却 一不小心 和 系统 男神 相爱 相杀 联手 作 妖 的 故事 读者群 689949508 
45110,看 了 一些 小说 也 想 自己 动笔 写 一本 开心 就 好 我 现在 写 的 第一个 世界 是 萍踪侠影 以后 还会 写 天蚕变 三 少爷 的 剑 飞刀 又 见 飞刀 天下第一 风云 武林 外史 等 世界 现在 顺序 还 没有 定 下来 我会 先写 完 萍踪侠影 这个 武侠 世界 的 
45111,爱情 已死 不管 是 人 还是 鬼 就 一个 字爽 ps 还有 一本 签约 的 书乱晋 尊雄 
45112,洛危 最 擅长 伪装 正 跟 系统 绑定 准备 摩拳擦掌 大干一场 结果 出师 未捷 身先 嫁 了 洛稳 十六度 仰望 悲伤 统儿 你 说 我 还有 机会 翻身 么 系统 你 男人 在 你 身后 洛危骸 埃 \u3000 来 人 一把 抱住 他 语气 危险 有 这 想法 看来 是 我 爱 的 不够 那 我们 就 继续 去 探讨 下 生命 的 延续 PS 一见钟情 男主 精分 都 是 同一个 
45113,承荣 而生 载誉 而 死心 如吾剑 宁折不弯 记国服 最强 骑士 的 崛起 月 恒 系列 第四部 敬请 收藏 
45114,新书 某国 漫 的 超 神学院 已经 发布 许易 穿越 到 超 神学院 世界 某 一天 突然 灵光 一闪 为了 世界 核平 人民 幸福 总 觉得 该 做点 什么 于是乎 : 传授 国人 无敌 国术 围殴 众多 外星 狗 狼 双手 施展 灭 妖神 火焚 尽 诸多 邪祟 恶魔 丹田 一口 飞剑 千里 之外 击毁 外星 战舰 超 神学院 为主 世界 前期 副本 世界 有 完美 古剑 遮天 狐 妖 诛 仙 秦时 明月 画 江湖 一人之下 斗破 西游 近年 国漫 仙侠 剧等 后期 还会 加入 漫威 系列 ps : 订阅 群 723333916 
45115,传说 中 麒麟 是 万兽 之主 而 被 麒麟 选中 的 人类 会 成为 王者 穿越 到 星际 时代 林麟 做梦 也 没想到 她 成 了 人人 争夺 的 麒麟 
45116,2019 最 火爆 爽文万人 追读 只要 我 再 升 十级 就 能 再次 开启 基因 锁 到时候 我 就 能 毁灭 这个 星球 穿越 未来 重生 在 一个 学院 垫底 废柴 的 身体 上 在 这 丧尸 与 巨兽 共存 的 未来 世界 林修 意外获得 升级 系统 超越 人体 极限 吞噬 星空 
45117,1V1 苏宠 甜 文身 为颗 先天不足 的 蛋 官筱琬 为了 破壳 只能 穿梭 三千 世界 撩遍 各色 美男 闷骚 影帝 狼狗 校霸 病娇 上 神电 竞 大神 偏执 哥哥 等等 这些 男神 怎么 都 货 不 对 板 说好 的 禁欲 系高岭 之花 他们 这 根本就是 食人花 吧 官筱琬 哆嗦 着 两条腿 欲哭无泪 的 想要 爬 回 她 的 蛋壳 里 却 被 一把 揪住 了 小尾巴 小 乖乖 撩 了 就 想 跑 可是 会 被 吃掉 的 呢 男人 在 她 耳边 轻笑 道 呜呜 呜 胡说 她 不 跑 的 时候 被 吃 的 还 少 吗 
45118,免费 新书 热血 爽文受 大能 传承 穿越 到 各个 世界 位面 天行 九歌 秦时 明月 画 江湖 系列 等等 各种 影视 位面且 看林 逍 在 未知 的 世界 位面 中 掀起 怎样 的 狂潮 PS 已有 一百万 字 老书 放心 阅读 书友 交流 群 583654156 
45119,出版 精简 稿 街灯 的 流光 中 男人 的 侧 脸 比 夜色 还要 冷漠 坚硬 我 从不 帮人 男人 看着 她 扣 在 自己 长裤 上 污渍 斑斑 的 手指 几个 宪兵 走上 前 准备 将 她 拖走 她 已经 没有 力气 挣扎 瘫 在 他们 的 臂弯 中 却 在 这时 他 冷冷清清 的 声音 道 我 只 做 利益 交换 你 用 什么  换 你 的 命 
45120,入文 将 会 在 明天 也 就是 本 周六 入 时候 会有 万字 更 掉落 么 么 哒 希望 大家 到时候 支持 一下 啊 天 啦 噜 这 是 怎么回事 怎么 睡 了 一个 觉醒 来 就 穿 成 了 睡觉 前 看 的 那本 末世 文 里面 的 炮灰 女配 想到 书 里面 的 那个 炮灰 女配 最后 的 悲惨 结局 任筱筱 痛哭 我要 回家 值得 安慰 的 是 得到 了 一个 随身 空间 可以 提高 修行 在 末世 里 生存 也 能 有 个 保障 任筱筱 本来 想着 远离 男主 女主 专心 打 怪 升级 保护 好 自己 和 弟弟 就 能带 着 自家 的 便宜 弟弟 在 末世 里 过 她们 的 小日子 却 没想到 竟然 招惹 到 了 书里 心狠手辣 阴晴不定 的 反派 大 嘤 嘤 一 见面 就 扑上来 啊 乱 啃 人 神马 的 
45121,两界 重叠 黑暗时代 异种 遍布 超 能 觉醒 这是 文明 与 文明 的 交汇 是 地球 的 末日 新章 而 在 末日 前夕 姚邈 意外获得 了 一种 捡 能量 为己 用 的 能力 只要 捡 的 够 多 他 不但 能 借此 强身健体 更 持久 更能 像是 小说 里 的 高手 一样 举重若轻 杀人 无形 就 这样 一个 看起来 像 主角 的 大佬 出现 了 新书 期间 求 收藏 求 推荐 票 希望 大家 多多 支持 另 书友 群 633041672 
